xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
MEX,2018,INC,N,FALSE,ENIGHNS,1,2016-2022,.4595524,.442448,2017
MEX,2020,INC,N,FALSE,ENIGHNS,1,2016-2022,.4459509,.4009615,2017
MEX,2022,INC,N,FALSE,ENIGHNS,1,2016-2022,.4345452,.384145,2017
MHL,2019,CONS,N,FALSE,HIES,0,2019,.3548294,.2214255,2017
MKD,2009,INC,N,FALSE,SILC-C,2,2009-2019,.4276446,.3426093,2017
MKD,2010,INC,N,FALSE,SILC-C,2,2009-2019,.4016062,.27806,2017
MKD,2011,INC,N,FALSE,SILC-C,2,2009-2019,.3937411,.2714126,2017
MKD,2012,INC,N,FALSE,SILC-C,2,2009-2019,.3813652,.2513004,2017
MKD,2013,INC,N,FALSE,SILC-C,2,2009-2019,.3624294,.2290682,2017
MKD,2014,INC,N,FALSE,SILC-C,2,2009-2019,.3520543,.2133185,2017
MKD,2015,INC,N,FALSE,SILC-C,2,2009-2019,.3559466,.2135347,2017
MKD,2016,INC,N,FALSE,SILC-C,2,2009-2019,.3453469,.2014697,2017
MKD,2017,INC,N,FALSE,SILC-C,2,2009-2019,.342002,.1990646,2017
MKD,2018,INC,N,FALSE,SILC-C,2,2009-2019,.329607,.1797831,2017
MKD,2019,INC,N,FALSE,SILC-C,2,2009-2019,.3350588,.1862904,2017
MLI,1994,CONS,N,FALSE,EMCES,0,1994,.5044124,.5281438,2017
MLI,2001,CONS,N,FALSE,EMEP,1,2001,.3986728,.2842913,2017
MLI,2006,CONS,N,FALSE,ELIM,2,2006-2009,.3892996,.2710709,2017
MLI,2009,CONS,N,FALSE,ELIM,2,2006-2009,.3303795,.184567,2017
MLI,2018,CONS,N,FALSE,EHCVM,3,2018-2021,.3596336,.2274191,2017
MLI,2021,CONS,N,FALSE,EHCVM,3,2018-2021,.3565359,.2263354,2017
MLT,2006,INC,N,FALSE,EU-SILC,0,2006-2020,.2801998,.1332206,2017
MLT,2007,INC,N,FALSE,EU-SILC,0,2006-2020,.2920774,.1489671,2017
MLT,2008,INC,N,FALSE,EU-SILC,0,2006-2020,.2899551,.1415486,2017
MLT,2009,INC,N,FALSE,EU-SILC,0,2006-2020,.302448,.1630586,2017
MLT,2010,INC,N,FALSE,EU-SILC,0,2006-2020,.2902587,.1440336,2017
MLT,2011,INC,N,FALSE,EU-SILC,0,2006-2020,.2914259,.1514251,2017
MLT,2012,INC,N,FALSE,EU-SILC,0,2006-2020,.2936045,.1579587,2017
MLT,2013,INC,N,FALSE,EU-SILC,0,2006-2020,.2884367,.1475868,2017
MLT,2014,INC,N,FALSE,EU-SILC,0,2006-2020,.2902035,.1509424,2017
MLT,2015,INC,N,FALSE,EU-SILC,0,2006-2020,.2943377,.1536684,2017
MLT,2016,INC,N,FALSE,EU-SILC,0,2006-2020,.2908911,.1465938,2017
MLT,2017,INC,N,FALSE,EU-SILC,0,2006-2020,.2923224,.1468152,2017
MLT,2018,INC,N,FALSE,EU-SILC,0,2006-2020,.2866509,.1445519,2017
MLT,2019,INC,N,FALSE,EU-SILC,0,2006-2020,.3104208,.1784607,2017
MLT,2020,INC,N,FALSE,EU-SILC,0,2006-2020,.3140378,.1869661,2017
MMR,2015,CONS,N,FALSE,MPLCS,0,2015-2017,.3806851,.376905,2017
MMR,2017,CONS,N,FALSE,MLCS,0,2015-2017,.3069687,.1823801,2017
MNE,2012,INC,N,FALSE,SILC-C,1,2012-2021,.4121593,.2913943,2017
MNE,2013,INC,N,FALSE,SILC-C,1,2012-2021,.3902173,.2535756,2017
MNE,2014,INC,N,FALSE,SILC-C,1,2012-2021,.3877217,.2495414,2017
MNE,2015,INC,N,FALSE,SILC-C,1,2012-2021,.3900503,.2605141,2017
MNE,2016,INC,N,FALSE,SILC-C,1,2012-2021,.3848795,.2643926,2017
MNE,2017,INC,N,FALSE,SILC-C,1,2012-2021,.3690682,.2429389,2017
MNE,2018,INC,N,FALSE,SILC-C,1,2012-2021,.3681193,.23212,2017
MNE,2019,INC,N,FALSE,SILC-C,1,2012-2021,.3566571,.2147099,2017
MNE,2020,INC,N,FALSE,SILC-C,1,2012-2021,.3541712,.2200982,2017
MNE,2021,INC,N,FALSE,SILC-C,1,2012-2021,.3430491,.2027084,2017
MNG,1995,CONS,N,FALSE,LSMS,0,1995-1998,.3319534,,2017
MNG,1998,CONS,N,FALSE,LSMS,0,1995-1998,.3027196,,2017
MNG,2002,CONS,N,FALSE,HIES-LSMS,1,2002,.3289295,.182967,2017
MNG,2007,CONS,N,FALSE,HSES,2,2007,.3582187,.2307318,2017
MNG,2010,CONS,N,FALSE,HSES,3,2010-2018,.3308121,.1933344,2017
MNG,2011,CONS,N,FALSE,HSES,3,2010-2018,.3388351,.2096784,2017
MNG,2012,CONS,N,FALSE,HSES,3,2010-2018,.3375162,.2000594,2017
MNG,2014,CONS,N,FALSE,HSES,3,2010-2018,.3203779,.1858175,2017
MNG,2016,CONS,N,FALSE,HSES,3,2010-2018,.3234573,.1898669,2017
MNG,2018,CONS,N,FALSE,HSES,3,2010-2018,.3274099,.1922387,2017
MNG,2022,CONS,N,FALSE,HSES,4,2022,.3141648,.1693327,2017
MOZ,1996,CONS,N,FALSE,NHS,0,1996-2019,.5355986,.6080095,2017
MOZ,2002,CONS,N,FALSE,IAF,0,1996-2019,.4703907,.5196702,2017
MOZ,2008,CONS,N,FALSE,IOF,0,1996-2019,.4557834,.4584092,2017
MOZ,2014,CONS,N,FALSE,IOF,0,1996-2019,.5399668,.7194698,2017
MOZ,2019,CONS,N,FALSE,IOF,0,1996-2019,.5045398,.562503,2017
MRT,1987,CONS,N,FALSE,EPCV,0,1987,.4393902,,2017
MRT,1993,CONS,N,FALSE,EP,1,1993,.5005156,,2017
MRT,1995,CONS,N,FALSE,EPCV,2,1995,.3774736,.2507291,2017
MRT,2000,CONS,N,FALSE,EPCV,3,2000-2019,.3902847,.2611993,2017
MRT,2004,CONS,N,FALSE,EPCV,3,2000-2019,.4016877,.3202926,2017
MRT,2008,CONS,N,FALSE,EPCV,3,2000-2019,.3568538,.214068,2017
MRT,2014,CONS,N,FALSE,EPCV,3,2000-2019,.3261935,.1837421,2017
MRT,2019,CONS,N,FALSE,EPCV,3,2000-2019,.3199684,.1737895,2017
MUS,2006,CONS,N,FALSE,HBS,0,2006-2017,.3565342,.2399068,2017
MUS,2012,CONS,N,FALSE,HBS,0,2006-2017,.384654,.3047754,2017
MUS,2017,CONS,N,FALSE,HBS,0,2006-2017,.3676121,.2722869,2017
MWI,1997,CONS,N,FALSE,IHS-I,0,1997,.6575557,,2017
MWI,2004,CONS,N,FALSE,IHS-II,1,2004-2019,.3987346,.3301309,2017
MWI,2010,CONS,N,FALSE,IHS-III,1,2004-2019,.4547597,.4366926,2017
MWI,2016,CONS,N,FALSE,IHS-IV,1,2004-2019,.4469431,.7877069,2017
MWI,2019,CONS,N,FALSE,IHS-V,1,2004-2019,.3854317,.2891614,2017
MYS,1984,INC,N,FALSE,HIS,0,1984-1997,.4862481,,2017
MYS,1987,INC,N,FALSE,HIS,0,1984-1997,.4704184,,2017
MYS,1989,INC,N,FALSE,HIS,0,1984-1997,.461685,,2017
MYS,1992,INC,N,FALSE,HIS,0,1984-1997,.4765373,,2017
MYS,1995,INC,N,FALSE,HIS,0,1984-1997,.4852267,,2017
MYS,1997,INC,N,FALSE,HIS,0,1984-1997,.4914966,,2017
MYS,2003,INC,N,FALSE,HIS,1,2003-2021,.464162,.4153329,2017
MYS,2006,INC,N,FALSE,HIS,1,2003-2021,.4475235,.3708048,2017
MYS,2008,INC,N,FALSE,HIS,1,2003-2021,.4547971,.3806268,2017
MYS,2011,INC,N,FALSE,HIS,1,2003-2021,.439436,.3622041,2017
MYS,2013,INC,N,FALSE,HIS,1,2003-2021,.4134883,.3203989,2017
MYS,2015,INC,N,FALSE,HIS,1,2003-2021,.410664,.313098,2017
MYS,2018,INC,N,FALSE,HIESBA,1,2003-2021,.4117678,.3120907,2017
MYS,2021,INC,N,FALSE,HIS,1,2003-2021,.4066843,.3065116,2017
NAM,2003,CONS,N,FALSE,NHIES,1,2003-2015,.6331876,.8759648,2017
NAM,2009,CONS,N,FALSE,NHIES,1,2003-2015,.6096517,.8046705,2017
NAM,2015,CONS,N,FALSE,NHIES,1,2003-2015,.5906661,.6872268,2017
NER,1992,CONS,N,FALSE,ENBCM,0,1992,.3609754,,2017
NER,1994,CONS,N,FALSE,EPCES,1,1994,.4152597,.3349109,2017
NER,2005,CONS,N,FALSE,ENCVM,2,2005,.4442544,.4482466,2017
NER,2007,CONS,N,FALSE,ENBCM,3,2007,.3730446,.2822985,2017
NER,2011,CONS,N,FALSE,ECVMA,4,2011-2014,.3145171,.1845244,2017
NER,2014,CONS,N,FALSE,ECVMA,4,2011-2014,.3427657,.2080629,2017
NER,2018,CONS,N,FALSE,EHCVM,5,2018-2021,.3725942,.2786459,2017
NER,2021,CONS,N,FALSE,EHCVM,5,2018-2021,.3286256,.2116308,2017
NGA,1985,CONS,N,FALSE,NCS,0,1985,.3867785,,2017
NGA,1992,CONS,N,FALSE,NCS,1,1992,.4498405,.3403562,2017
NGA,1996,CONS,N,FALSE,NCS,2,1996,.5192224,.5640796,2017
NGA,2003,CONS,N,FALSE,LSS,3,2003,.4006358,.2875549,2017
NGA,2010,CONS,N,FALSE,GHSP-W1,4,2010-2015,.3565021,.2136851,2017
NGA,2012,CONS,N,FALSE,GHSP-W2,4,2010-2015,.3551301,.2118485,2017
NGA,2015,CONS,N,FALSE,GHSP-W3,4,2010-2015,.3587978,.2165098,2017
NGA,2018,CONS,N,FALSE,LSS,5,2018,.3512774,.2171314,2017
NIC,1993,INC,N,FALSE,EMNV,0,1993-2001,.5735928,.671622,2017
NIC,1998,INC,N,FALSE,EMNV,0,1993-2001,.5443283,.6544265,2017
NIC,2001,INC,N,FALSE,EMNV,0,1993-2001,.5287752,.6475003,2017
NIC,2005,INC,N,FALSE,EMNV,1,2005-2014,.4882219,.5189517,2017
NIC,2009,INC,N,FALSE,EMNV,1,2005-2014,.4394216,.3719381,2017
NIC,2014,INC,N,FALSE,EMNV,1,2005-2014,.4615629,.4558705,2017
NLD,1983,INC,N,FALSE,AVO-LIS,0,1983-1990,.2836605,.1408239,2017
NLD,1987,INC,N,FALSE,AVO-LIS,0,1983-1990,.2677162,.1227916,2017
NLD,1990,INC,N,FALSE,AVO-LIS,0,1983-1990,.3109007,.1780639,2017
NLD,1993,INC,N,FALSE,SEP-LIS,1,1993-1999,.3043498,.157572,2017
NLD,1999,INC,N,FALSE,SEP-LIS,1,1993-1999,.280634,.1314177,2017
NLD,2004,INC,N,FALSE,EU-SILC,2,2004-2021,.2980002,.1818849,2017
NLD,2005,INC,N,FALSE,EU-SILC,2,2004-2021,.2904823,.1664498,2017
NLD,2006,INC,N,FALSE,EU-SILC,2,2004-2021,.3004333,.1905554,2017
NLD,2007,INC,N,FALSE,EU-SILC,2,2004-2021,.2959278,.1760905,2017
NLD,2008,INC,N,FALSE,EU-SILC,2,2004-2021,.2929801,.1681287,2017
NLD,2009,INC,N,FALSE,EU-SILC,2,2004-2021,.27882,.1431118,2017
NLD,2010,INC,N,FALSE,EU-SILC,2,2004-2021,.2784525,.1470559,2017
NLD,2011,INC,N,FALSE,EU-SILC,2,2004-2021,.2775009,.1448962,2017
NLD,2012,INC,N,FALSE,EU-SILC,2,2004-2021,.2762093,.14195,2017
NLD,2013,INC,N,FALSE,EU-SILC,2,2004-2021,.2810648,.1504803,2017
NLD,2014,INC,N,FALSE,EU-SILC,2,2004-2021,.2863142,.1551783,2017
NLD,2015,INC,N,FALSE,EU-SILC,2,2004-2021,.2824158,.1541297,2017
NLD,2016,INC,N,FALSE,EU-SILC,2,2004-2021,.2817357,.1482231,2017
NLD,2017,INC,N,FALSE,EU-SILC,2,2004-2021,.2853582,.1593187,2017
NLD,2018,INC,N,FALSE,EU-SILC,2,2004-2021,.2812108,.1524961,2017
NLD,2019,INC,N,FALSE,EU-SILC,2,2004-2021,.2924833,.1742109,2017
NLD,2020,INC,N,FALSE,EU-SILC,2,2004-2021,.2599421,.132001,2017
NLD,2021,INC,N,FALSE,EU-SILC,2,2004-2021,.2574388,.1279249,2017
NOR,1979,INC,N,FALSE,IDS-LIS,0,1979-2000,.2689476,.1238932,2017
NOR,1986,INC,N,FALSE,IDS-LIS,0,1979-2000,.2463048,.103314,2017
NOR,1991,INC,N,FALSE,IDS-LIS,0,1979-2000,.2522759,.1131804,2017
NOR,1995,INC,N,FALSE,IDS-LIS,0,1979-2000,.2602053,.1288661,2017
NOR,2000,INC,N,FALSE,IDS-LIS,0,1979-2000,.2735879,.1622209,2017
NOR,2003,INC,N,FALSE,EU-SILC,1,2003-2019,.276273,.1775492,2017
NOR,2004,INC,N,FALSE,EU-SILC,1,2003-2019,.3157908,.3902239,2017
NOR,2005,INC,N,FALSE,EU-SILC,1,2003-2019,.3059756,.2854147,2017
NOR,2006,INC,N,FALSE,EU-SILC,1,2003-2019,.2635417,.1327248,2017
NOR,2007,INC,N,FALSE,EU-SILC,1,2003-2019,.2709081,.1562434,2017
NOR,2008,INC,N,FALSE,EU-SILC,1,2003-2019,.2699653,.1354232,2017
NOR,2009,INC,N,FALSE,EU-SILC,1,2003-2019,.2615837,.1291069,2017
NOR,2010,INC,N,FALSE,EU-SILC,1,2003-2019,.2572397,.1240531,2017
NOR,2011,INC,N,FALSE,EU-SILC,1,2003-2019,.2530037,.1125772,2017
NOR,2012,INC,N,FALSE,EU-SILC,1,2003-2019,.2572626,.1192285,2017
NOR,2013,INC,N,FALSE,EU-SILC,1,2003-2019,.263612,.1273943,2017
NOR,2014,INC,N,FALSE,EU-SILC,1,2003-2019,.2675263,.1362621,2017
NOR,2015,INC,N,FALSE,EU-SILC,1,2003-2019,.274969,.1450338,2017
NOR,2016,INC,N,FALSE,EU-SILC,1,2003-2019,.2849375,.1718084,2017
NOR,2017,INC,N,FALSE,EU-SILC,1,2003-2019,.2698733,.1321836,2017
NOR,2018,INC,N,FALSE,EU-SILC,1,2003-2019,.2756086,.1457111,2017
NOR,2019,INC,N,FALSE,EU-SILC,1,2003-2019,.2774228,.1504358,2017
NPL,1995,CONS,N,FALSE,LSS-I,1,1995-2003,.3520702,.2443926,2017
NPL,2003,CONS,N,FALSE,LSS-II,1,1995-2003,.437681,.4154547,2017
NPL,2010,CONS,N,FALSE,LSS-III,2,2010,.3284059,.1938722,2017
NRU,2012,CONS,N,FALSE,HIES,0,2012,.3236158,.1826253,2017
PAK,1987,CONS,N,FALSE,HIES,0,1987-1998,.333169,.2109979,2017
PAK,1990,CONS,N,FALSE,HIES,0,1987-1998,.3324866,.2050832,2017
PAK,1996,CONS,N,FALSE,IHS,0,1987-1998,.2866499,.1851345,2017
PAK,1998,CONS,N,FALSE,HIES,0,1987-1998,.3312329,.2282495,2017
PAK,2001,CONS,N,FALSE,PIHS,1,2001-2018,.2865302,.1611536,2017
PAK,2004,CONS,N,FALSE,HIES,1,2001-2018,.3088611,.1860498,2017
PAK,2005,CONS,N,FALSE,HIES,1,2001-2018,.3126125,.2010591,2017
PAK,2007,CONS,N,FALSE,HIES,1,2001-2018,.296695,.1731047,2017
PAK,2010,CONS,N,FALSE,HIES,1,2001-2018,.2878086,.1643132,2017
PAK,2011,CONS,N,FALSE,HIES,1,2001-2018,.2969796,.1769817,2017
PAK,2013,CONS,N,FALSE,HIES,1,2001-2018,.2952857,.1723964,2017
PAK,2015,CONS,N,FALSE,HIES,1,2001-2018,.3129127,.1967601,2017
PAK,2018,CONS,N,FALSE,HIES,1,2001-2018,.2958927,.1781637,2017
PAN,1979,INC,N,FALSE,EMO,0,1979,.4874014,,2017
PAN,1989,INC,N,FALSE,EMO,1,1989,.5890771,.6529822,2017
PAN,1991,INC,N,FALSE,EMO,2,1991,.5821962,.6441698,2017
PAN,1995,INC,N,FALSE,EH,3,1995-2000,.5781122,.6376729,2017
PAN,1997,INC,N,FALSE,EH,3,1995-2000,.5823173,.6703776,2017
PAN,1998,INC,N,FALSE,EH,3,1995-2000,.5748084,.6374198,2017
PAN,1999,INC,N,FALSE,EH,3,1995-2000,.5645578,.6073527,2017
PAN,2000,INC,N,FALSE,EH,3,1995-2000,.5663902,.620464,2017
PAN,2001,INC,N,FALSE,EH,4,2001-2007,.5674528,.6076018,2017
PAN,2002,INC,N,FALSE,EH,4,2001-2007,.5610198,.6027762,2017
PAN,2003,INC,N,FALSE,EH,4,2001-2007,.5566279,.5859095,2017
PAN,2004,INC,N,FALSE,EH,4,2001-2007,.5478013,.5535718,2017
PAN,2005,INC,N,FALSE,EH,4,2001-2007,.5381147,.5341089,2017
PAN,2006,INC,N,FALSE,EH,4,2001-2007,.546454,.5612258,2017
PAN,2007,INC,N,FALSE,EH,4,2001-2007,.5268926,.5210949,2017
PAN,2008,INC,N,FALSE,EH,5,2008-2023,.5269338,.569523,2017
PAN,2009,INC,N,FALSE,EH,5,2008-2023,.5177118,.5143317,2017
PAN,2010,INC,N,FALSE,EH,5,2008-2023,.5160976,.5211597,2017
PAN,2011,INC,N,FALSE,EH,5,2008-2023,.5134832,.5090865,2017
PAN,2012,INC,N,FALSE,EH,5,2008-2023,.5173995,.5166036,2017
PAN,2013,INC,N,FALSE,EH,5,2008-2023,.514572,.5006891,2017
PAN,2014,INC,N,FALSE,EH,5,2008-2023,.5046687,.4843542,2017
PAN,2015,INC,N,FALSE,EH,5,2008-2023,.5080667,.5019195,2017
PAN,2016,INC,N,FALSE,EH,5,2008-2023,.5040773,.4673985,2017
PAN,2017,INC,N,FALSE,EH,5,2008-2023,.498885,.4771789,2017
PAN,2018,INC,N,FALSE,EH,5,2008-2023,.4921247,.4631066,2017
PAN,2019,INC,N,FALSE,EH,5,2008-2023,.4983834,.471201,2017
PAN,2021,INC,N,FALSE,EH,5,2008-2023,.508612,.4972268,2017
PAN,2023,INC,N,FALSE,EH,5,2008-2023,.4887654,.4505652,2017
PER,1997,INC,N,FALSE,ENAHO,1,1997-1999,.5325937,.568493,2017
PER,1998,INC,N,FALSE,ENAHO,1,1997-1999,.5512152,.6276836,2017
PER,1999,INC,N,FALSE,ENAHO,1,1997-1999,.5482889,.6024988,2017
PER,2000,INC,N,FALSE,ENAHO,2,2000-2003,.4907336,.4450486,2017
PER,2001,INC,N,FALSE,ENAHO,2,2000-2003,.5130633,.5207565,2017
PER,2002,INC,N,FALSE,ENAHO,2,2000-2003,.5356593,.5927792,2017
PER,2003,INC,N,FALSE,ENAHO,2,2000-2003,.5308133,.5823428,2017
PER,2004,INC,N,FALSE,ENAHO,3,2004-2022,.4988085,.4820841,2017
PER,2005,INC,N,FALSE,ENAHO,3,2004-2022,.5045136,.4886716,2017
PER,2006,INC,N,FALSE,ENAHO,3,2004-2022,.5033286,.4899487,2017
PER,2007,INC,N,FALSE,ENAHO,3,2004-2022,.5002204,.4864229,2017
PER,2008,INC,N,FALSE,ENAHO,3,2004-2022,.4748734,.4269852,2017
PER,2009,INC,N,FALSE,ENAHO,3,2004-2022,.4700658,.4156877,2017
PER,2010,INC,N,FALSE,ENAHO,3,2004-2022,.4553792,.3937174,2017
PER,2011,INC,N,FALSE,ENAHO,3,2004-2022,.4466015,.3742017,2017
PER,2012,INC,N,FALSE,ENAHO,3,2004-2022,.4444041,.366224,2017
PER,2013,INC,N,FALSE,ENAHO,3,2004-2022,.438829,.3547651,2017
PER,2014,INC,N,FALSE,ENAHO,3,2004-2022,.4313923,.3405986,2017
PER,2015,INC,N,FALSE,ENAHO,3,2004-2022,.433564,.3464653,2017
PER,2016,INC,N,FALSE,ENAHO,3,2004-2022,.4363925,.3491099,2017
PER,2017,INC,N,FALSE,ENAHO,3,2004-2022,.4329279,.3430082,2017
PER,2018,INC,N,FALSE,ENAHO,3,2004-2022,.4236569,.3216223,2017
PER,2019,INC,N,FALSE,ENAHO,3,2004-2022,.4152826,.3102367,2017
PER,2020,INC,N,FALSE,ENAHO,3,2004-2022,.437428,.3511761,2017
PER,2021,INC,N,FALSE,ENAHO,3,2004-2022,.4012192,.294577,2017
PER,2022,INC,N,FALSE,ENAHO,3,2004-2022,.4034981,.2986597,2017
PHL,2000,INC,N,FALSE,FIES,2,2000,.476527,.4595576,2017
PHL,2003,INC,N,FALSE,FIES,3,2003-2021,.4657645,.4439194,2017
PHL,2006,INC,N,FALSE,FIES,3,2003-2021,.4719773,.4260877,2017
PHL,2009,INC,N,FALSE,FIES,3,2003-2021,.4630938,.430511,2017
PHL,2012,INC,N,FALSE,FIES,3,2003-2021,.464929,.4121182,2017
PHL,2015,INC,N,FALSE,FIES,3,2003-2021,.4455042,.3819992,2017
PHL,2018,INC,N,FALSE,FIES,3,2003-2021,.4227358,.3568024,2017
PHL,2021,INC,N,FALSE,FIES,3,2003-2021,.4067907,.3234841,2017
PNG,1996,CONS,N,FALSE,HIES,0,1996,.4577135,.3778222,2017
PNG,2009,CONS,N,FALSE,HIES,1,2009,.4185079,.3120438,2017
POL,2004,INC,N,FALSE,EU-SILC,3,2004-2021,.3802551,.2613919,2017
POL,2005,INC,N,FALSE,EU-SILC,3,2004-2021,.3580899,.2241058,2017
POL,2006,INC,N,FALSE,EU-SILC,3,2004-2021,.3466876,.216946,2017
POL,2007,INC,N,FALSE,EU-SILC,3,2004-2021,.3400269,.2131156,2017
POL,2008,INC,N,FALSE,EU-SILC,3,2004-2021,.3348585,.2104981,2017
POL,2009,INC,N,FALSE,EU-SILC,3,2004-2021,.3335602,.2001621,2017
POL,2010,INC,N,FALSE,EU-SILC,3,2004-2021,.3321522,.2006339,2017
POL,2011,INC,N,FALSE,EU-SILC,3,2004-2021,.3318104,.1950098,2017
POL,2012,INC,N,FALSE,EU-SILC,3,2004-2021,.3302034,.1922991,2017
POL,2013,INC,N,FALSE,EU-SILC,3,2004-2021,.3313746,.1938276,2017
POL,2014,INC,N,FALSE,EU-SILC,3,2004-2021,.3282449,.1899981,2017
POL,2015,INC,N,FALSE,EU-SILC,3,2004-2021,.3175153,.176782,2017
POL,2016,INC,N,FALSE,EU-SILC,3,2004-2021,.3118983,.1740952,2017
POL,2017,INC,N,FALSE,EU-SILC,3,2004-2021,.2968605,.1539311,2017
POL,2018,INC,N,FALSE,EU-SILC,3,2004-2021,.3021544,.1648893,2017
POL,2019,INC,N,FALSE,EU-SILC,3,2004-2021,.2876029,.1461136,2017
POL,2020,INC,N,FALSE,EU-SILC,3,2004-2021,.2846286,.143032,2017
POL,2021,INC,N,FALSE,EU-SILC,3,2004-2021,.2847967,.1428574,2017
PRT,2003,INC,N,FALSE,EU-SILC,0,2003-2021,.3877535,.2738197,2017
PRT,2004,INC,N,FALSE,EU-SILC,0,2003-2021,.3893884,.2799589,2017
PRT,2005,INC,N,FALSE,EU-SILC,0,2003-2021,.3848007,.277719,2017
PRT,2006,INC,N,FALSE,EU-SILC,0,2003-2021,.3806078,.2628353,2017
PRT,2007,INC,N,FALSE,EU-SILC,0,2003-2021,.3675018,.2466285,2017
PRT,2008,INC,N,FALSE,EU-SILC,0,2003-2021,.3663415,.250394,2017
PRT,2009,INC,N,FALSE,EU-SILC,0,2003-2021,.3490742,.2173305,2017
PRT,2010,INC,N,FALSE,EU-SILC,0,2003-2021,.3584467,.2317093,2017
PRT,2011,INC,N,FALSE,EU-SILC,0,2003-2021,.3634468,.2467229,2017
PRT,2012,INC,N,FALSE,EU-SILC,0,2003-2021,.3603479,.2332463,2017
PRT,2013,INC,N,FALSE,EU-SILC,0,2003-2021,.361871,.2323,2017
PRT,2014,INC,N,FALSE,EU-SILC,0,2003-2021,.3556217,.2257183,2017
PRT,2015,INC,N,FALSE,EU-SILC,0,2003-2021,.355233,.2238716,2017
PRT,2016,INC,N,FALSE,EU-SILC,0,2003-2021,.3519052,.2269637,2017
PRT,2017,INC,N,FALSE,EU-SILC,0,2003-2021,.3380384,.202904,2017
PRT,2018,INC,N,FALSE,EU-SILC,0,2003-2021,.3349256,.2007631,2017
PRT,2019,INC,N,FALSE,EU-SILC,0,2003-2021,.3276275,.1895243,2017
PRT,2020,INC,N,FALSE,EU-SILC,0,2003-2021,.3466863,.2157946,2017
PRT,2021,INC,N,FALSE,EU-SILC,0,2003-2021,.3459204,.2185563,2017
PRY,1990,INC,N,FALSE,EH,0,1990-1995,.4083934,.2896031,2017
PRY,1995,INC,N,FALSE,EH,0,1990-1995,.5815904,.6945129,2017
PRY,1997,INC,N,FALSE,EIH,1,1997-2001,.5489243,.5829128,2017
PRY,1999,INC,N,FALSE,EPH,2,1999,.5457746,.6344704,2017
PRY,2001,INC,N,FALSE,EIH,1,1997-2001,.546293,.6461291,2017
PRY,2002,INC,N,FALSE,EPH,3,2002-2022,.5727629,.8898737,2017
PRY,2003,INC,N,FALSE,EPH,3,2002-2022,.5493835,.6892489,2017
PRY,2004,INC,N,FALSE,EPH,3,2002-2022,.5226281,.6193388,2017
PRY,2005,INC,N,FALSE,EPH,3,2002-2022,.5138179,.5603563,2017
PRY,2006,INC,N,FALSE,EPH,3,2002-2022,.5299549,.6800679,2017
PRY,2007,INC,N,FALSE,EPH,3,2002-2022,.5304121,.702652,2017
PRY,2008,INC,N,FALSE,EPH,3,2002-2022,.5070469,.5562952,2017
PRY,2009,INC,N,FALSE,EPH,3,2002-2022,.4914576,.5006819,2017
PRY,2010,INC,N,FALSE,EPH,3,2002-2022,.5098244,.6106699,2017
PRY,2011,INC,N,FALSE,EPH,3,2002-2022,.5230993,.5893437,2017
PRY,2012,INC,N,FALSE,EPH,3,2002-2022,.4763356,.4636678,2017
PRY,2013,INC,N,FALSE,EPH,3,2002-2022,.4793603,.4555777,2017
PRY,2014,INC,N,FALSE,EPH,3,2002-2022,.5070264,.5928522,2017
PRY,2015,INC,N,FALSE,EPH,3,2002-2022,.4760591,.4509779,2017
PRY,2016,INC,N,FALSE,EPH,3,2002-2022,.4789972,.467018,2017
PRY,2017,INC,N,FALSE,EPH,3,2002-2022,.4854749,.5569265,2017
PRY,2018,INC,N,FALSE,EPH,3,2002-2022,.459551,.4142366,2017
PRY,2019,INC,N,FALSE,EPH,3,2002-2022,.4565064,.4168749,2017
PRY,2020,INC,N,FALSE,EPH,3,2002-2022,.4348194,.3506196,2017
PRY,2021,INC,N,FALSE,EPH,3,2002-2022,.4290557,.3482298,2017
PRY,2022,INC,N,FALSE,EPH,3,2002-2022,.451097,.4044262,2017
PSE,2004,CONS,N,FALSE,PECS,0,2004-2009,.3404466,.2074179,2017
PSE,2005,CONS,N,FALSE,PECS,0,2004-2009,.3474262,.2116109,2017
PSE,2006,CONS,N,FALSE,PECS,0,2004-2009,.3395928,.2083953,2017
PSE,2007,CONS,N,FALSE,PECS,0,2004-2009,.3560608,.2324313,2017
PSE,2009,CONS,N,FALSE,PECS,0,2004-2009,.3446397,.2135129,2017
PSE,2010,CONS,N,FALSE,PECS,1,2010-2016,.3529443,.2266279,2017
PSE,2011,CONS,N,FALSE,PECS,1,2010-2016,.3441524,.2100245,2017
PSE,2016,CONS,N,FALSE,PECS,1,2010-2016,.3369004,.1895627,2017
ROU,2006,INC,N,FALSE,EU-SILC,3,2006-2021,.3964471,.2778754,2017
ROU,2007,INC,N,FALSE,EU-SILC,3,2006-2021,.3754832,.2469194,2017
ROU,2008,INC,N,FALSE,EU-SILC,3,2006-2021,.3643025,.2328377,2017
ROU,2009,INC,N,FALSE,EU-SILC,3,2006-2021,.3556451,.2162999,2017
ROU,2010,INC,N,FALSE,EU-SILC,3,2006-2021,.3547255,.2131392,2017
