xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
NIC,2014,FALSE,INC,,,>65,,B40,.3708238,2011
NIC,2014,FALSE,INC,,,>65,,T60,.6291762,2011
NIC,2014,FALSE,INC,,Female,,,B40,.3976364,2011
NIC,2014,FALSE,INC,,Female,,,T60,.6023636,2011
NIC,2014,FALSE,INC,,Male,,,B40,.4002475,2011
NIC,2014,FALSE,INC,,Male,,,T60,.5997525,2011
NIC,2014,FALSE,INC,R,,,,B40,.5540677,2011
NIC,2014,FALSE,INC,R,,,,T60,.4459323,2011
NIC,2014,FALSE,INC,U,,,,B40,.2877006,2011
NIC,2014,FALSE,INC,U,,,,T60,.7122994,2011
NPL,2010,FALSE,CONS,,,,No education,B40,.4406415,2011
NPL,2010,FALSE,CONS,,,,No education,T60,.5593585,2011
NPL,2010,FALSE,CONS,,,,Primary education,B40,.3794077,2011
NPL,2010,FALSE,CONS,,,,Primary education,T60,.6205922,2011
NPL,2010,FALSE,CONS,,,,Secondary education,B40,.1794565,2011
NPL,2010,FALSE,CONS,,,,Secondary education,T60,.8205435,2011
NPL,2010,FALSE,CONS,,,0-14,,B40,.4907888,2011
NPL,2010,FALSE,CONS,,,0-14,,T60,.5092112,2011
NPL,2010,FALSE,CONS,,,15-64,,B40,.3435851,2011
NPL,2010,FALSE,CONS,,,15-64,,T60,.6564149,2011
NPL,2010,FALSE,CONS,,,>65,,B40,.3424595,2011
NPL,2010,FALSE,CONS,,,>65,,T60,.6575405,2011
NPL,2010,FALSE,CONS,,Female,,,B40,.3996454,2011
NPL,2010,FALSE,CONS,,Female,,,T60,.6003546,2011
NPL,2010,FALSE,CONS,,Male,,,B40,.3946717,2011
NPL,2010,FALSE,CONS,,Male,,,T60,.6053283,2011
NPL,2010,FALSE,CONS,R,,,,B40,.4298303,2011
NPL,2010,FALSE,CONS,R,,,,T60,.5701697,2011
NPL,2010,FALSE,CONS,U,,,,B40,.2590067,2011
NPL,2010,FALSE,CONS,U,,,,T60,.7409933,2011
PAK,2018,FALSE,CONS,,,,No education,B40,.4840848,2011
PAK,2018,FALSE,CONS,,,,No education,T60,.5159152,2011
PAK,2018,FALSE,CONS,,,,Primary education,B40,.3448409,2011
PAK,2018,FALSE,CONS,,,,Primary education,T60,.6551591,2011
PAK,2018,FALSE,CONS,,,,Secondary education,B40,.2275822,2011
PAK,2018,FALSE,CONS,,,,Secondary education,T60,.7724178,2011
PAK,2018,FALSE,CONS,,,,Tertiary education,B40,.093085,2011
PAK,2018,FALSE,CONS,,,,Tertiary education,T60,.906915,2011
PAK,2018,FALSE,CONS,,,0-14,,B40,.4938096,2011
PAK,2018,FALSE,CONS,,,0-14,,T60,.5061904,2011
PAK,2018,FALSE,CONS,,,15-64,,B40,.3400046,2011
PAK,2018,FALSE,CONS,,,15-64,,T60,.6599954,2011
PAK,2018,FALSE,CONS,,,>65,,B40,.3273285,2011
PAK,2018,FALSE,CONS,,,>65,,T60,.6726715,2011
PAK,2018,FALSE,CONS,,Female,,,B40,.4020645,2011
PAK,2018,FALSE,CONS,,Female,,,T60,.5979355,2011
PAK,2018,FALSE,CONS,,Male,,,B40,.3979059,2011
PAK,2018,FALSE,CONS,,Male,,,T60,.6020941,2011
PAK,2018,FALSE,CONS,R,,,,B40,.4974392,2011
PAK,2018,FALSE,CONS,R,,,,T60,.5025608,2011
PAK,2018,FALSE,CONS,U,,,,B40,.229733,2011
PAK,2018,FALSE,CONS,U,,,,T60,.7702671,2011
PAN,2021,FALSE,INC,,,,No education,B40,.7232378,2011
PAN,2021,FALSE,INC,,,,No education,T60,.2767622,2011
PAN,2021,FALSE,INC,,,,Primary education,B40,.4955813,2011
PAN,2021,FALSE,INC,,,,Primary education,T60,.5044187,2011
PAN,2021,FALSE,INC,,,,Secondary education,B40,.3462468,2011
PAN,2021,FALSE,INC,,,,Secondary education,T60,.6537532,2011
PAN,2021,FALSE,INC,,,,Tertiary education,B40,.1169913,2011
PAN,2021,FALSE,INC,,,,Tertiary education,T60,.8830087,2011
PAN,2021,FALSE,INC,,,0-14,,B40,.5788487,2011
PAN,2021,FALSE,INC,,,0-14,,T60,.4211513,2011
PAN,2021,FALSE,INC,,,15-64,,B40,.3459635,2011
PAN,2021,FALSE,INC,,,15-64,,T60,.6540365,2011
PAN,2021,FALSE,INC,,,>65,,B40,.2727848,2011
PAN,2021,FALSE,INC,,,>65,,T60,.7272152,2011
PAN,2021,FALSE,INC,,Female,,,B40,.402351,2011
PAN,2021,FALSE,INC,,Female,,,T60,.597649,2011
PAN,2021,FALSE,INC,,Male,,,B40,.3975349,2011
PAN,2021,FALSE,INC,,Male,,,T60,.6024652,2011
PAN,2021,FALSE,INC,R,,,,B40,.6234745,2011
PAN,2021,FALSE,INC,R,,,,T60,.3765256,2011
PAN,2021,FALSE,INC,U,,,,B40,.3031704,2011
PAN,2021,FALSE,INC,U,,,,T60,.6968296,2011
PER,2021,FALSE,INC,,,,No education,B40,.5668972,2011
PER,2021,FALSE,INC,,,,No education,T60,.4331028,2011
PER,2021,FALSE,INC,,,,Primary education,B40,.4868123,2011
PER,2021,FALSE,INC,,,,Primary education,T60,.5131877,2011
PER,2021,FALSE,INC,,,,Secondary education,B40,.3671448,2011
PER,2021,FALSE,INC,,,,Secondary education,T60,.6328552,2011
PER,2021,FALSE,INC,,,,Tertiary education,B40,.1679804,2011
PER,2021,FALSE,INC,,,,Tertiary education,T60,.8320196,2011
PER,2021,FALSE,INC,,,0-14,,B40,.5458404,2011
PER,2021,FALSE,INC,,,0-14,,T60,.4541596,2011
PER,2021,FALSE,INC,,,15-64,,B40,.3565983,2011
PER,2021,FALSE,INC,,,15-64,,T60,.6434017,2011
PER,2021,FALSE,INC,,,>65,,B40,.3222661,2011
PER,2021,FALSE,INC,,,>65,,T60,.6777339,2011
PER,2021,FALSE,INC,,Female,,,B40,.4072728,2011
PER,2021,FALSE,INC,,Female,,,T60,.5927272,2011
PER,2021,FALSE,INC,,Male,,,B40,.3922371,2011
PER,2021,FALSE,INC,,Male,,,T60,.6077629,2011
PER,2021,FALSE,INC,R,,,,B40,.6985943,2011
PER,2021,FALSE,INC,R,,,,T60,.3014057,2011
PER,2021,FALSE,INC,U,,,,B40,.3233568,2011
PER,2021,FALSE,INC,U,,,,T60,.6766432,2011
PHL,2021,FALSE,INC,,,,No education,B40,.641651,2011
PHL,2021,FALSE,INC,,,,No education,T60,.3583491,2011
PHL,2021,FALSE,INC,,,,Primary education,B40,.5041616,2011
PHL,2021,FALSE,INC,,,,Primary education,T60,.4958384,2011
PHL,2021,FALSE,INC,,,,Secondary education,B40,.3327118,2011
PHL,2021,FALSE,INC,,,,Secondary education,T60,.6672882,2011
PHL,2021,FALSE,INC,,,,Tertiary education,B40,.1479209,2011
PHL,2021,FALSE,INC,,,,Tertiary education,T60,.8520791,2011
PHL,2021,FALSE,INC,,,0-14,,B40,.5410118,2011
PHL,2021,FALSE,INC,,,0-14,,T60,.4589882,2011
PHL,2021,FALSE,INC,,,15-64,,B40,.3559822,2011
PHL,2021,FALSE,INC,,,15-64,,T60,.6440178,2011
PHL,2021,FALSE,INC,,,>65,,B40,.2776516,2011
PHL,2021,FALSE,INC,,,>65,,T60,.7223483,2011
PHL,2021,FALSE,INC,,Female,,,B40,.3951594,2011
PHL,2021,FALSE,INC,,Female,,,T60,.6048406,2011
PHL,2021,FALSE,INC,,Male,,,B40,.4047624,2011
PHL,2021,FALSE,INC,,Male,,,T60,.5952376,2011
PHL,2021,FALSE,INC,R,,,,B40,.5081766,2011
PHL,2021,FALSE,INC,R,,,,T60,.4918234,2011
PHL,2021,FALSE,INC,U,,,,B40,.298285,2011
PHL,2021,FALSE,INC,U,,,,T60,.701715,2011
PNG,2009,FALSE,CONS,,,,No education,B40,.5585087,2011
PNG,2009,FALSE,CONS,,,,No education,T60,.4414913,2011
PNG,2009,FALSE,CONS,,,,Primary education,B40,.3763896,2011
PNG,2009,FALSE,CONS,,,,Primary education,T60,.6236104,2011
PNG,2009,FALSE,CONS,,,,Secondary education,B40,.2751686,2011
PNG,2009,FALSE,CONS,,,,Secondary education,T60,.7248315,2011
PNG,2009,FALSE,CONS,,,,Tertiary education,B40,.2239051,2011
PNG,2009,FALSE,CONS,,,,Tertiary education,T60,.7760949,2011
PNG,2009,FALSE,CONS,,,0-14,,B40,.4543249,2011
PNG,2009,FALSE,CONS,,,0-14,,T60,.5456752,2011
PNG,2009,FALSE,CONS,,,15-64,,B40,.3576356,2011
PNG,2009,FALSE,CONS,,,15-64,,T60,.6423644,2011
PNG,2009,FALSE,CONS,,,>65,,B40,.4670411,2011
PNG,2009,FALSE,CONS,,,>65,,T60,.5329589,2011
PNG,2009,FALSE,CONS,,Female,,,B40,.402924,2011
PNG,2009,FALSE,CONS,,Female,,,T60,.5970761,2011
PNG,2009,FALSE,CONS,,Male,,,B40,.3972381,2011
PNG,2009,FALSE,CONS,,Male,,,T60,.6027619,2011
PNG,2009,FALSE,CONS,R,,,,B40,.4180444,2011
PNG,2009,FALSE,CONS,R,,,,T60,.5819556,2011
PNG,2009,FALSE,CONS,U,,,,B40,.289735,2011
PNG,2009,FALSE,CONS,U,,,,T60,.710265,2011
POL,2019,FALSE,INC,,,0-14,,B40,.5098743,2011
POL,2019,FALSE,INC,,,0-14,,T60,.4901256,2011
POL,2019,FALSE,INC,,,15-64,,B40,.3923113,2011
POL,2019,FALSE,INC,,,15-64,,T60,.6076887,2011
POL,2019,FALSE,INC,,,>65,,B40,.3430475,2011
POL,2019,FALSE,INC,,,>65,,T60,.6569525,2011
POL,2019,FALSE,INC,,Female,,,B40,.4032966,2011
POL,2019,FALSE,INC,,Female,,,T60,.5967035,2011
POL,2019,FALSE,INC,,Male,,,B40,.3964721,2011
POL,2019,FALSE,INC,,Male,,,T60,.6035278,2011
POL,2019,FALSE,INC,R,,,,B40,.536949,2011
POL,2019,FALSE,INC,R,,,,T60,.463051,2011
POL,2019,FALSE,INC,U,,,,B40,.3037639,2011
POL,2019,FALSE,INC,U,,,,T60,.6962361,2011
PRY,2022,FALSE,INC,,,,No education,B40,.6061189,2011
PRY,2022,FALSE,INC,,,,Primary education,B40,.5071505,2011
PRY,2022,FALSE,INC,,,,Primary education,T60,.4928495,2011
PRY,2022,FALSE,INC,,,,Secondary education,B40,.3591722,2011
PRY,2022,FALSE,INC,,,,Secondary education,T60,.6408278,2011
PRY,2022,FALSE,INC,,,,Tertiary education,B40,.1266782,2011
PRY,2022,FALSE,INC,,,,Tertiary education,T60,.8733218,2011
PRY,2022,FALSE,INC,,,0-14,,B40,.5361375,2011
PRY,2022,FALSE,INC,,,0-14,,T60,.4638625,2011
PRY,2022,FALSE,INC,,,15-64,,B40,.346237,2011
PRY,2022,FALSE,INC,,,15-64,,T60,.6537629,2011
PRY,2022,FALSE,INC,,,>65,,B40,.3510876,2011
PRY,2022,FALSE,INC,,,>65,,T60,.6489124,2011
PRY,2022,FALSE,INC,,Female,,,B40,.4129063,2011
PRY,2022,FALSE,INC,,Female,,,T60,.5870937,2011
PRY,2022,FALSE,INC,,Male,,,B40,.3870358,2011
PRY,2022,FALSE,INC,,Male,,,T60,.6129642,2011
PRY,2022,FALSE,INC,R,,,,B40,.5561016,2011
PRY,2022,FALSE,INC,R,,,,T60,.4438984,2011
PRY,2022,FALSE,INC,U,,,,B40,.3102173,2011
PRY,2022,FALSE,INC,U,,,,T60,.6897827,2011
PSE,2016,FALSE,CONS,,,,No education,B40,.3699937,2011
PSE,2016,FALSE,CONS,,,,No education,T60,.6300063,2011
PSE,2016,FALSE,CONS,,,,Primary education,B40,.4210486,2011
PSE,2016,FALSE,CONS,,,,Primary education,T60,.5789514,2011
PSE,2016,FALSE,CONS,,,,Secondary education,B40,.3874205,2011
PSE,2016,FALSE,CONS,,,,Secondary education,T60,.6125795,2011
PSE,2016,FALSE,CONS,,,,Tertiary education,B40,.2304374,2011
PSE,2016,FALSE,CONS,,,,Tertiary education,T60,.7695625,2011
PSE,2016,FALSE,CONS,,,0-14,,B40,.4785387,2011
PSE,2016,FALSE,CONS,,,0-14,,T60,.5214613,2011
PSE,2016,FALSE,CONS,,,15-64,,B40,.3571926,2011
PSE,2016,FALSE,CONS,,,15-64,,T60,.6428074,2011
PSE,2016,FALSE,CONS,,,>65,,B40,.2277068,2011
PSE,2016,FALSE,CONS,,,>65,,T60,.7722932,2011
PSE,2016,FALSE,CONS,,Female,,,B40,.4071425,2011
PSE,2016,FALSE,CONS,,Female,,,T60,.5928575,2011
PSE,2016,FALSE,CONS,,Male,,,B40,.3928998,2011
PSE,2016,FALSE,CONS,,Male,,,T60,.6071002,2011
PSE,2016,FALSE,CONS,R,,,,B40,.2665488,2011
PSE,2016,FALSE,CONS,R,,,,T60,.7334512,2011
PSE,2016,FALSE,CONS,U,,,,B40,.4078771,2011
PSE,2016,FALSE,CONS,U,,,,T60,.5921229,2011
ROU,2020,FALSE,INC,,,,No education,B40,.8311711,2011
ROU,2020,FALSE,INC,,,,No education,T60,.1688289,2011
ROU,2020,FALSE,INC,,,,Primary education,B40,.7232909,2011
ROU,2020,FALSE,INC,,,,Primary education,T60,.276709,2011
ROU,2020,FALSE,INC,,,,Secondary education,B40,.4181298,2011
ROU,2020,FALSE,INC,,,,Secondary education,T60,.5818702,2011
ROU,2020,FALSE,INC,,,,Tertiary education,B40,.1746065,2011
ROU,2020,FALSE,INC,,,,Tertiary education,T60,.8253934,2011
ROU,2020,FALSE,INC,,,0-14,,B40,.5415369,2011
ROU,2020,FALSE,INC,,,0-14,,T60,.4584631,2011
ROU,2020,FALSE,INC,,,15-64,,B40,.3926182,2011
ROU,2020,FALSE,INC,,,15-64,,T60,.6073818,2011
ROU,2020,FALSE,INC,,,>65,,B40,.327858,2011
ROU,2020,FALSE,INC,,,>65,,T60,.672142,2011
ROU,2020,FALSE,INC,,Female,,,B40,.4013445,2011
ROU,2020,FALSE,INC,,Female,,,T60,.5986555,2011
ROU,2020,FALSE,INC,,Male,,,B40,.3985581,2011
ROU,2020,FALSE,INC,,Male,,,T60,.6014419,2011
ROU,2020,FALSE,INC,R,,,,B40,.6017068,2011
ROU,2020,FALSE,INC,R,,,,T60,.3982932,2011
ROU,2020,FALSE,INC,U,,,,B40,.2550657,2011
ROU,2020,FALSE,INC,U,,,,T60,.7449343,2011
RUS,2020,FALSE,CONS,,,,No education,B40,.4696491,2011
RUS,2020,FALSE,CONS,,,,No education,T60,.5303509,2011
RUS,2020,FALSE,CONS,,,,Primary education,B40,.5362317,2011
RUS,2020,FALSE,CONS,,,,Primary education,T60,.4637683,2011
RUS,2020,FALSE,CONS,,,,Secondary education,B40,.4272132,2011
RUS,2020,FALSE,CONS,,,,Secondary education,T60,.5727868,2011
RUS,2020,FALSE,CONS,,,,Tertiary education,B40,.2595161,2011
RUS,2020,FALSE,CONS,,,,Tertiary education,T60,.7404839,2011
RUS,2020,FALSE,CONS,,,0-14,,B40,.525368,2011
RUS,2020,FALSE,CONS,,,0-14,,T60,.474632,2011
RUS,2020,FALSE,CONS,,,15-64,,B40,.3652643,2011
RUS,2020,FALSE,CONS,,,15-64,,T60,.6347357,2011
RUS,2020,FALSE,CONS,,,>65,,B40,.4085759,2011
RUS,2020,FALSE,CONS,,,>65,,T60,.5914241,2011
RUS,2020,FALSE,CONS,,Female,,,B40,.3918129,2011
RUS,2020,FALSE,CONS,,Female,,,T60,.6081871,2011
RUS,2020,FALSE,CONS,,Male,,,B40,.4111805,2011
RUS,2020,FALSE,CONS,,Male,,,T60,.5888196,2011
RUS,2020,FALSE,CONS,R,,,,B40,.55391,2011
RUS,2020,FALSE,CONS,R,,,,T60,.4460901,2011
RUS,2020,FALSE,CONS,U,,,,B40,.348069,2011
RUS,2020,FALSE,CONS,U,,,,T60,.651931,2011
RWA,2016,FALSE,CONS,,,,No education,B40,.463113,2011
RWA,2016,FALSE,CONS,,,,No education,T60,.536887,2011
RWA,2016,FALSE,CONS,,,,Primary education,B40,.389605,2011
RWA,2016,FALSE,CONS,,,,Primary education,T60,.610395,2011
RWA,2016,FALSE,CONS,,,,Secondary education,B40,.1639156,2011
RWA,2016,FALSE,CONS,,,,Secondary education,T60,.8360844,2011
RWA,2016,FALSE,CONS,,,,Tertiary education,T60,.987207,2011
RWA,2016,FALSE,CONS,,,0-14,,B40,.4717999,2011
RWA,2016,FALSE,CONS,,,0-14,,T60,.5282001,2011
RWA,2016,FALSE,CONS,,,15-64,,B40,.3532109,2011
RWA,2016,FALSE,CONS,,,15-64,,T60,.6467891,2011
RWA,2016,FALSE,CONS,,,>65,,B40,.2863376,2011
RWA,2016,FALSE,CONS,,,>65,,T60,.7136624,2011
RWA,2016,FALSE,CONS,,Female,,,B40,.4080296,2011
RWA,2016,FALSE,CONS,,Female,,,T60,.5919704,2011
RWA,2016,FALSE,CONS,,Male,,,B40,.3913067,2011
RWA,2016,FALSE,CONS,,Male,,,T60,.6086934,2011
RWA,2016,FALSE,CONS,R,,,,B40,.4498267,2011
RWA,2016,FALSE,CONS,R,,,,T60,.5501733,2011
RWA,2016,FALSE,CONS,U,,,,B40,.1697348,2011
RWA,2016,FALSE,CONS,U,,,,T60,.8302652,2011
SDN,2014,FALSE,CONS,,,,No education,B40,.3779969,2011
SDN,2014,FALSE,CONS,,,,No education,T60,.6220031,2011
SDN,2014,FALSE,CONS,,,,Primary education,B40,.3695656,2011
SDN,2014,FALSE,CONS,,,,Primary education,T60,.6304344,2011
SDN,2014,FALSE,CONS,,,,Secondary education,B40,.255101,2011
SDN,2014,FALSE,CONS,,,,Secondary education,T60,.744899,2011
SDN,2014,FALSE,CONS,,,,Tertiary education,B40,.1498022,2011
SDN,2014,FALSE,CONS,,,,Tertiary education,T60,.8501978,2011
SDN,2014,FALSE,CONS,,,0-14,,B40,.4683239,2011
SDN,2014,FALSE,CONS,,,0-14,,T60,.5316761,2011
SDN,2014,FALSE,CONS,,,15-64,,B40,.3544655,2011
SDN,2014,FALSE,CONS,,,15-64,,T60,.6455346,2011
SDN,2014,FALSE,CONS,,,>65,,B40,.2873242,2011
SDN,2014,FALSE,CONS,,,>65,,T60,.7126758,2011
SDN,2014,FALSE,CONS,,Female,,,B40,.3996672,2011
SDN,2014,FALSE,CONS,,Female,,,T60,.6003328,2011
SDN,2014,FALSE,CONS,,Male,,,B40,.4003114,2011
SDN,2014,FALSE,CONS,,Male,,,T60,.5996886,2011
SDN,2014,FALSE,CONS,R,,,,B40,.4338401,2011
SDN,2014,FALSE,CONS,R,,,,T60,.5661599,2011
SDN,2014,FALSE,CONS,U,,,,B40,.3370207,2011
SDN,2014,FALSE,CONS,U,,,,T60,.6629793,2011
SEN,2018,FALSE,CONS,,,,No education,B40,.4728296,2011
SEN,2018,FALSE,CONS,,,,No education,T60,.5271704,2011
SEN,2018,FALSE,CONS,,,,Primary education,B40,.2219123,2011
SEN,2018,FALSE,CONS,,,,Primary education,T60,.7780877,2011
SEN,2018,FALSE,CONS,,,,Secondary education,B40,.1937629,2011
SEN,2018,FALSE,CONS,,,,Secondary education,T60,.8062371,2011
SEN,2018,FALSE,CONS,,,,Tertiary education,B40,.0410184,2011
SEN,2018,FALSE,CONS,,,,Tertiary education,T60,.9589816,2011
SEN,2018,FALSE,CONS,,,0-14,,B40,.4529199,2011
SEN,2018,FALSE,CONS,,,0-14,,T60,.5470801,2011
SEN,2018,FALSE,CONS,,,15-64,,B40,.3345143,2011
SEN,2018,FALSE,CONS,,,15-64,,T60,.6654857,2011
SEN,2018,FALSE,CONS,,,>65,,B40,.3307295,2011
SEN,2018,FALSE,CONS,,,>65,,T60,.6692705,2011
SEN,2018,FALSE,CONS,,Female,,,B40,.3978024,2011
SEN,2018,FALSE,CONS,,Female,,,T60,.6021976,2011
SEN,2018,FALSE,CONS,,Male,,,B40,.4025194,2011
SEN,2018,FALSE,CONS,,Male,,,T60,.5974806,2011
SEN,2018,FALSE,CONS,R,,,,B40,.5978346,2011
SEN,2018,FALSE,CONS,R,,,,T60,.4021653,2011
SEN,2018,FALSE,CONS,U,,,,B40,.1752468,2011
SEN,2018,FALSE,CONS,U,,,,T60,.8247532,2011
SLB,2012,FALSE,CONS,,,,No education,B40,.4742556,2011
SLB,2012,FALSE,CONS,,,,No education,T60,.5257444,2011
SLB,2012,FALSE,CONS,,,,Primary education,B40,.4124093,2011
SLB,2012,FALSE,CONS,,,,Primary education,T60,.5875907,2011
SLB,2012,FALSE,CONS,,,,Secondary education,B40,.2724301,2011
SLB,2012,FALSE,CONS,,,,Secondary education,T60,.7275699,2011
SLB,2012,FALSE,CONS,,,,Tertiary education,B40,.1324694,2011
SLB,2012,FALSE,CONS,,,,Tertiary education,T60,.8675306,2011
SLB,2012,FALSE,CONS,,,0-14,,B40,.4528038,2011
SLB,2012,FALSE,CONS,,,0-14,,T60,.5471962,2011
SLB,2012,FALSE,CONS,,,15-64,,B40,.3601395,2011
SLB,2012,FALSE,CONS,,,15-64,,T60,.6398605,2011
SLB,2012,FALSE,CONS,,,>65,,B40,.4171635,2011
SLB,2012,FALSE,CONS,,,>65,,T60,.5828365,2011
SLB,2012,FALSE,CONS,,Female,,,B40,.3990185,2011
SLB,2012,FALSE,CONS,,Female,,,T60,.6009815,2011
SLB,2012,FALSE,CONS,,Male,,,B40,.4008817,2011
SLB,2012,FALSE,CONS,,Male,,,T60,.5991183,2011
SLB,2012,FALSE,CONS,R,,,,B40,.4697344,2011
SLB,2012,FALSE,CONS,R,,,,T60,.5302656,2011
SLB,2012,FALSE,CONS,U,,,,B40,.0940984,2011
SLB,2012,FALSE,CONS,U,,,,T60,.9059016,2011
SLE,2018,FALSE,CONS,,,,Primary education,B40,.421016,2011
SLE,2018,FALSE,CONS,,,,Primary education,T60,.578984,2011
SLE,2018,FALSE,CONS,,,,Secondary education,B40,.2509346,2011
SLE,2018,FALSE,CONS,,,,Secondary education,T60,.7490654,2011
SLE,2018,FALSE,CONS,,,,Tertiary education,B40,.1015276,2011
SLE,2018,FALSE,CONS,,,,Tertiary education,T60,.8984724,2011
SLE,2018,FALSE,CONS,,,0-14,,B40,.4576158,2011
SLE,2018,FALSE,CONS,,,0-14,,T60,.5423842,2011
SLE,2018,FALSE,CONS,,,15-64,,B40,.3505812,2011
SLE,2018,FALSE,CONS,,,15-64,,T60,.6494188,2011
SLE,2018,FALSE,CONS,,,>65,,B40,.4573343,2011
SLE,2018,FALSE,CONS,,,>65,,T60,.5426657,2011
SLE,2018,FALSE,CONS,,Female,,,B40,.4059235,2011
SLE,2018,FALSE,CONS,,Female,,,T60,.5940765,2011
SLE,2018,FALSE,CONS,,Male,,,B40,.3935257,2011
SLE,2018,FALSE,CONS,,Male,,,T60,.6064743,2011
SLE,2018,FALSE,CONS,R,,,,B40,.5647082,2011
SLE,2018,FALSE,CONS,R,,,,T60,.4352918,2011
SLE,2018,FALSE,CONS,U,,,,B40,.1870987,2011
SLE,2018,FALSE,CONS,U,,,,T60,.8129013,2011
SLV,2022,FALSE,INC,,,,No education,B40,.5015205,2011
SLV,2022,FALSE,INC,,,,No education,T60,.4984795,2011
SLV,2022,FALSE,INC,,,,Primary education,B40,.4240504,2011
SLV,2022,FALSE,INC,,,,Primary education,T60,.5759497,2011
SLV,2022,FALSE,INC,,,,Secondary education,B40,.2841175,2011
SLV,2022,FALSE,INC,,,,Secondary education,T60,.7158825,2011
SLV,2022,FALSE,INC,,,,Tertiary education,B40,.1194471,2011
SLV,2022,FALSE,INC,,,,Tertiary education,T60,.8805529,2011
SLV,2022,FALSE,INC,,,0-14,,B40,.5580848,2011
SLV,2022,FALSE,INC,,,0-14,,T60,.4419152,2011
SLV,2022,FALSE,INC,,,15-64,,B40,.3552654,2011
SLV,2022,FALSE,INC,,,15-64,,T60,.6447346,2011
SLV,2022,FALSE,INC,,,>65,,B40,.336239,2011
SLV,2022,FALSE,INC,,,>65,,T60,.6637611,2011
SLV,2022,FALSE,INC,,Female,,,B40,.4045179,2011
SLV,2022,FALSE,INC,,Female,,,T60,.5954821,2011
SLV,2022,FALSE,INC,,Male,,,B40,.3948105,2011
SLV,2022,FALSE,INC,,Male,,,T60,.6051895,2011
SLV,2022,FALSE,INC,R,,,,B40,.525637,2011
SLV,2022,FALSE,INC,R,,,,T60,.4743629,2011
SLV,2022,FALSE,INC,U,,,,B40,.3217997,2011
SLV,2022,FALSE,INC,U,,,,T60,.6782004,2011
SRB,2020,FALSE,INC,,,0-14,,B40,.517011,2011
SRB,2020,FALSE,INC,,,0-14,,T60,.482989,2011
SRB,2020,FALSE,INC,,,15-64,,B40,.403069,2011
SRB,2020,FALSE,INC,,,15-64,,T60,.596931,2011
SRB,2020,FALSE,INC,,,>65,,B40,.3237387,2011
SRB,2020,FALSE,INC,,,>65,,T60,.6762613,2011
SRB,2020,FALSE,INC,,Female,,,B40,.4017188,2011
SRB,2020,FALSE,INC,,Female,,,T60,.5982812,2011
SRB,2020,FALSE,INC,,Male,,,B40,.3981265,2011
SRB,2020,FALSE,INC,,Male,,,T60,.6018735,2011
SSD,2016,FALSE,CONS,,,,No education,B40,.4256973,2011
SSD,2016,FALSE,CONS,,,,No education,T60,.5743027,2011
SSD,2016,FALSE,CONS,,,,Primary education,B40,.2975256,2011
SSD,2016,FALSE,CONS,,,,Primary education,T60,.7024744,2011
SSD,2016,FALSE,CONS,,,,Secondary education,B40,.2487178,2011
SSD,2016,FALSE,CONS,,,,Secondary education,T60,.7512822,2011
SSD,2016,FALSE,CONS,,,,Tertiary education,T60,.8797786,2011
SSD,2016,FALSE,CONS,,,0-14,,B40,.4251263,2011
SSD,2016,FALSE,CONS,,,0-14,,T60,.5748737,2011
SSD,2016,FALSE,CONS,,,15-64,,B40,.3761946,2011
SSD,2016,FALSE,CONS,,,15-64,,T60,.6238054,2011
SSD,2016,FALSE,CONS,,,>65,,B40,.2800335,2011
SSD,2016,FALSE,CONS,,,>65,,T60,.7199665,2011
SSD,2016,FALSE,CONS,,Female,,,B40,.3980982,2011
SSD,2016,FALSE,CONS,,Female,,,T60,.6019018,2011
SSD,2016,FALSE,CONS,,Male,,,B40,.4018078,2011
SSD,2016,FALSE,CONS,,Male,,,T60,.5981922,2011
SSD,2016,FALSE,CONS,R,,,,B40,.4277729,2011
SSD,2016,FALSE,CONS,R,,,,T60,.5722271,2011
SSD,2016,FALSE,CONS,U,,,,B40,.2087723,2011
SSD,2016,FALSE,CONS,U,,,,T60,.7912276,2011
STP,2017,FALSE,CONS,,,,No education,B40,.3407136,2011
STP,2017,FALSE,CONS,,,,No education,T60,.6592864,2011
STP,2017,FALSE,CONS,,,,Primary education,B40,.3740305,2011
STP,2017,FALSE,CONS,,,,Primary education,T60,.6259695,2011
STP,2017,FALSE,CONS,,,,Secondary education,B40,.2820193,2011
STP,2017,FALSE,CONS,,,,Secondary education,T60,.7179807,2011
STP,2017,FALSE,CONS,,,,Tertiary education,B40,.106745,2011
STP,2017,FALSE,CONS,,,,Tertiary education,T60,.893255,2011
STP,2017,FALSE,CONS,,,0-14,,B40,.4074281,2011
STP,2017,FALSE,CONS,,,0-14,,T60,.592572,2011
STP,2017,FALSE,CONS,,,15-64,,B40,.3216856,2011
STP,2017,FALSE,CONS,,,15-64,,T60,.6783144,2011
STP,2017,FALSE,CONS,,,>65,,B40,.2559856,2011
STP,2017,FALSE,CONS,,,>65,,T60,.7440144,2011
STP,2017,FALSE,CONS,,Female,,,B40,.3540922,2011
STP,2017,FALSE,CONS,,Female,,,T60,.6459078,2011
STP,2017,FALSE,CONS,,Male,,,B40,.3537851,2011
